,3.0,25,3,0
23195,3.0,65,65,18
8887,3.0,55,43,0
8632,3.0,55,43,0
13355,4.0,12,10,0
11948,4.0,2,2,0
20651,3.0,73,73,16
23343,3.0,55,55,57
5700,3.0,80,49,0
9378,4.0,11,9,0
26605,3.0,40,40,15
12316,4.0,1,1,0
13960,4.0,12,10,0
13131,4.0,12,12,0
6822,3.0,80,52,0
12431,4.0,12,10,0
8661,3.0,55,43,0
12844,4.0,1,1,0
12622,4.0,17,14,0
14682,4.0,12,12,0
20300,4.0,17,14,0
31069,3.0,80,75,3
13786,4.0,1,1,0
23961,3.0,74,74,27
10958,4.0,2,2,0
2137,3.0,50,50,16
12811,4.0,1,1,0
8255,3.0,51,44,0
7996,3.0,51,43,0
24211,3.0,59,59,46
29431,3.0,60,60,15
17994,4.0,11,8,0
24218,3.0,59,59,46
18221,4.0,17,14,0
8031,3.0,51,44,0
12065,4.0,11,8,0
17748,4.0,17,14,0
6341,3.0,80,52,0
29472,3.0,60,60,17
14951,4.0,2,2,0
8188,3.0,51,44,0
10965,4.0,11,8,0
16329,4.0,17,14,0
14071,4.0,2,2,0
9151,4.0,11,9,0
704,3.0,25,25,5
3322,0.0,180,152,0
8906,3.0,55,43,0
22842,3.0,65,65,16
25595,3.0,45,45,4
12893,4.0,12,10,0
24377,3.0,59,59,49
20039,4.0,12,12,0
20254,4.0,1,1,0
4030,3.0,60,54,1
20440,4.0,2,2,0
9073,4.0,11,9,0
31559,3.0,75,75,4
22218,3.0,67,67,14
19678,4.0,9,9,0
13497,4.0,6,6,0
3023,0.0,180,150,0
11993,4.0,1,1,0
22787,3.0,70,70,44
6953,3.0,80,52,0
8925,3.0,55,43,0
2300,3.0,25,25,1
3870,3.0,60,55,0
29052,3.0,60,60,9
16775,4.0,6,6,0
30978,3.0,80,74,3
31463,3.0,75,75,4
25610,3.0,45,45,4
29575,3.0,60,60,18
18879,4.0,1,1,0
17260,4.0,12,10,0
10116,4.0,11,9,0
17548,4.0,1,1,0
26618,3.0,40,40,15
23100,3.0,65,65,16
24824,3.0,55,55,61
16946,4.0,17,15,0
6329,3.0,80,52,0
13225,4.0,1,1,0
16790,4.0,18,18,0
30914,3.0,80,75,2
2605,3.0,50,41,0
12972,4.0,1,1,0
5057,2.0,20,15,0
1255,3.0,50,50,18
26936,3.0,65,65,19
26640,3.0,40,40,15
7070,3.0,80,52,0
20587,4.0,17,15,0
6453,3.0,80,52,0
8474,3.0,55,44,0
27801,3.0,67,67,15
17329,4.0,18,18,0
18857,4.0,1,1,0
14037,4.0,12,10,0
4035,3.0,60,54,1
8698,3.0,55,43,0
12802,4.0,11,8,0
12846,4.0,11,8,0
3438,0.0,180,152,0
5776,3.0,80,49,0
19470,4.0,6,6,0
22990,3.0,135,135,59
1955,3.0,25,25,5
14138,4.0,1,1,0
4400,3.0,50,49,0
21409,3.0,140,140,35
2548,3.0,50,48,8
12509,4.0,2,2,0
22400,3.0,73,73,38
9908,4.0,11,9,0
22951,3.0,135,135,59
25604,3.0,45,45,4
13595,4.0,9,9,0
26929,3.0,65,65,17
31000,3.0,80,73,3
27269,3.0,67,67,6
30812,3.0,80,74,2
17702,4.0,1,1,0
18927,4.0,1,1,0
15742,4.0,12,10,0
16449,4.0,18,18,0
14265,4.0,11,8,0
564,3.0,25,25,7
18946,4.0,18,18,0
2623,3.0,50,41,0
14928,4.0,12,10,0
1869,3.0,25,25,13
27014,3.0,67,64,2
14244,4.0,9,9,0
24217,3.0,59,59,46
25785,3.0,44,44,10
15694,4.0,12,12,0
24026,3.0,74,74,28
16614,4.0,18,18,0
30089,3.0,60,60,18
19697,4.0,1,1,0
15052,4.0,18,18,0
11879,4.0,9,9,0
936,3.0,25,25,8
2398,3.0,50,50,7
6144,3.0,80,51,0
4300,3.0,50,50,2
24282,3.0,59,59,46
27446,3.0,67,67,7
18626,4.0,1,1,0
17338,4.0,2,2,0
11599,4.0,17,14,0
31363,3.0,75,75,4
15795,4.0,9,9,0
19384,4.0,2,2,0
8350,3.0,51,44,0
22293,3.0,67,67,14
30494,3.0,60,60,7
12730,4.0,1,1,0
417,3.0,25,25,5
2567,3.0,25,2,0
17815,4.0,17,15,0
10320,4.0,11,9,0
2894,0.0,180,150,0
7035,3.0,80,52,0
3393,0.0,180,152,0
13011,4.0,11,8,0
25586,3.0,45,45,1
10133,4.0,11,9,0
25583,3.0,45,45,1
19129,4.0,6,6,0
10235,4.0,11,9,0
26712,3.0,40,40,14
6721,3.0,80,52,0
4941,2.0,20,13,0
30268,3.0,60,60,19
29421,3.0,60,60,15
10549,4.0,11,9,0
32134,3.0,65,65,4
27457,3.0,67,67,7
3533,0.0,180,152,0
27471,3.0,67,67,9
26397,3.0,40,40,15
26757,3.0,40,40,14
4197,3.0,50,50,7
25229,3.0,45,44,0
12364,4.0,6,6,0
17582,4.0,18,18,0
8894,3.0,55,43,0
26941,3.0,65,65,21
21581,3.0,73,73,36
30917,3.0,80,75,2
2153,3.0,25,25,3
20372,4.0,6,6,0
14089,4.0,11,8,0
29213,3.0,60,60,9
10898,4.0,12,12,0
10397,4.0,11,9,0
27094,3.0,67,66,3
23544,3.0,74,74,19
24592,3.0,55,55,60
14241,4.0,1,1,0
18895,4.0,12,12,0
4634,2.0,20,14,0
3908,3.0,60,55,0
27900,3.0,67,67,15
6248,3.0,80,52,0
10498,4.0,11,9,0
8542,3.0,55,43,0
31844,3.0,65,65,6
8538,3.0,55,43,0
14352,4.0,12,12,0
30756,3.0,80,74,2
9542,4.0,11,9,0
10025,4.0,11,9,0
24233,3.0,59,59,46
22333,3.0,140,140,51
20041,4.0,9,9,0
30241,3.0,60,60,19
23669,3.0,74,74,22
19863,4.0,12,12,0
31195,3.0,80,76,2
14308,4.0,12,12,0
19839,4.0,17,15,0
1281,3.0,25,25,11
14046,4.0,9,9,0
11043,4.0,9,9,0
23969,3.0,74,74,28
5554,3.0,80,49,0
17292,4.0,6,6,0
15738,4.0,12,12,0
3223,0.0,180,151,0
24223,3.0,59,59,46
17299,4.0,1,1,0
13077,4.0,11,8,0
15512,4.0,2,2,0
13072,4.0,18,18,0
4926,2.0,20,13,0
20782,3.0,140,140,19
965,3.0,25,25,4
25444,3.0,45,45,1
24804,3.0,55,55,61
21202,3.0,140,140,33
11990,4.0,6,6,0
2889,0.0,180,150,0
28814,3.0,65,63,3
17054,4.0,18,18,0
30370,3.0,60,60,18
29420,3.0,60,60,15
27643,3.0,67,67,11
1551,3.0,25,25,13
23603,3.0,74,74,21
21450,3.0,67,67,9
8640,3.0,55,43,0
24781,3.0,55,55,61
9352,4.0,11,9,0
22053,3.0,67,67,14
9395,4.0,11,9,0
20749,3.0,140,139,16
31715,3.0,75,70,4
29950,3.0,60,60,18
11360,4.0,12,12,0
1248,3.0,25,25,10
19895,4.0,1,1,0
17638,4.0,17,14,0
13948,4.0,6,6,0
8036,3.0,51,44,0
3860,3.0,60,56,0
28073,3.0,65,65,21
399,3.0,25,25,4
13808,4.0,1,1,0
18466,4.0,12,12,0
5045,2.0,20,14,0
30353,3.0,60,60,19
13006,4.0,18,18,0
9342,4.0,11,9,0
22072,3.0,140,140,48
19020,4.0,12,10,0
15058,4.0,9,9,0
16158,4.0,9,9,0
30141,3.0,60,60,19
11207,4.0,11,8,0
8608,3.0,55,43,0
10299,4.0,11,9,0
11544,4.0,17,14,0
28737,3.0,60,16,0
13349,4.0,17,15,0
30677,3.0,80,74,2
22660,3.0,135,135,59
7765,3.0,46,43,0
14526,4.0,17,15,0
29081,3.0,60,60,9
9293,4.0,11,9,0
15180,4.0,6,6,0
21623,3.0,73,73,36
11966,4.0,11,8,0
13153,4.0,12,12,0
2769,0.0,180,151,0
29141,3.0,60,60,9
31151,3.0,75,75,3
18830,4.0,11,8,0
27230,3.0,67,67,6
29902,3.0,60,60,20
4398,3.0,50,49,0
8047,3.0,51,44,0
5917,3.0,80,50,0
10743,4.0,11,9,0
27116,3.0,67,66,3
9985,4.0,11,9,0
21024,3.0,67,67,7
4609,2.0,20,14,0
30071,3.0,60,60,19
5049,2.0,20,14,0
13461,4.0,12,12,0
28359,3.0,65,65,20
28187,3.0,65,65,21
7528,3.0,46,43,0
26673,3.0,40,40,14
10913,4.0,12,10,0
32117,3.0,65,65,4
11110,4.0,6,6,0
32046,3.0,65,65,5
21759,3.0,67,67,13
2401,3.0,50,50,8
28947,3.0,65,64,5
56,3.0,25,0,0
2253,3.0,25,25,12
2194,3.0,50,50,15
32146,3.0,65,65,5
4044,3.0,60,57,1
12235,4.0,1,1,0
13228,4.0,17,15,0
30495,3.0,60,60,7
8940,3.0,55,44,0
9065,4.0,11,9,0
21630,3.0,67,67,11
5159,2.0,20,16,0
26433,3.0,40,40,14
12574,4.0,12,10,0
31553,3.0,75,75,4
3268,0.0,180,152,0
7311,3.0,46,43,0
4708,2.0,20,14,0
15831,4.0,2,2,0
2277,3.0,25,25,10
4838,2.0,20,14,0
11725,4.0,9,9,0
25989,3.0,40,40,22
6765,3.0,80,52,0
3291,0.0,180,152,0
30306,3.0,60,60,19
11806,4.0,1,1,0
21891,3.0,67,67,13
15921,4.0,18,18,0
31958,3.0,65,65,5
11567,4.0,17,15,0
18975,4.0,6,6,0
21659,3.0,73,73,36
25069,3.0,55,55,61
24666,3.0,55,55,61
402,3.0,25,25,5
26678,3.0,40,40,14
1228,3.0,50,49,16
12699,4.0,17,14,0
27978,3.0,67,67,16
13704,4.0,11,8,0
1179,3.0,25,25,10
6546,3.0,80,54,0
27358,3.0,67,67,6
18832,4.0,6,6,0
24088,3.0,74,74,30
19719,4.0,1,1,0
8777,3.0,55,43,0
13505,4.0,12,12,0
19171,4.0,11,8,0
28897,3.0,65,65,4
3604,3.0,50,7,0
11019,4.0,12,12,0
19747,4.0,2,2,0
2993,0.0,180,150,0
24530,3.0,55,55,61
24237,3.0,59,59,46
9918,4.0,11,9,0
31145,3.0,75,75,3
10737,4.0,11,9,0
5653,3.0,80,49,0
32260,3.0,55,54,2
5608,3.0,80,49,0
1012,3.0,50,50,14
18559,4.0,2,2,0
12092,4.0,1,1,0
26070,3.0,40,40,22
1330,3.0,50,50,15
29920,3.0,60,60,18
15730,4.0,6,6,0
4773,2.0,20,15,0
12658,4.0,12,12,0
11413,4.0,17,15,0
26947,3.0,65,13,0
28312,3.0,65,65,20
6928,3.0,80,52,0
23074,3.0,135,135,61
4644,2.0,20,14,0
31861,3.0,65,65,6
5385,3.0,80,49,0
331,3.0,50,49,9
9602,4.0,11,9,0
28214,3.0,65,65,21
17357,4.0,9,9,0
6912,3.0,80,52,0
28258,3.0,65,65,20
5913,3.0,80,50,0
16054,4.0,17,14,0
31656,3.0,75,72,3
5981,3.0,80,50,0
9876,4.0,11,9,0
25212,3.0,45,44,0
6644,3.0,80,53,0
5859,3.0,80,50,0
22875,3.0,65,65,16
22994,3.0,70,70,43
20073,4.0,11,8,0
19424,4.0,11,8,0
24119,3.0,74,74,29
16836,4.0,17,15,0
9573,4.0,11,9,0
5012,2.0,20,14,0
6635,3.0,80,53,0
7061,3.0,80,52,0
7889,3.0,51,43,0
3012,0.0,180,150,0
4358,3.0,50,50,1
2748,0.0,180,151,0
4101,3.0,60,57,1
13291,4.0,1,1,0
7135,3.0,80,52,0
18887,4.0,6,6,0
17410,4.0,12,12,0
6618,3.0,80,54,0
4261,3.0,50,50,4
23030,3.0,70,70,44
24415,3.0,59,59,48
11498,4.0,1,1,0
25370,3.0,45,44,1
7277,3.0,46,43,0
1319,3.0,25,25,3
26355,3.0,40,40,14
31350,3.0,75,74,4
14764,4.0,2,2,0
4740,2.0,20,15,0
9028,4.0,11,9,0
18520,4.0,1,1,0
15196,4.0,17,14,0
7504,3.0,46,43,0
1174,3.0,50,50,17
22521,3.0,65,65,14
20735,3.0,73,73,15
1065,3.0,25,25,9
14735,4.0,17,15,0
22101,3.0,67,67,14
9949,4.0,11,9,0
30151,3.0,60,60,18
23232,3.0,65,65,14
29708,3.0,60,60,19
6476,3.0,80,52,0
30118,3.0,60,60,19
21590,3.0,73,73,36
32229,3.0,65,64,4
25104,3.0,55,55,37
9039,4.0,11,9,0
6792,3.0,80,52,0
12136,4.0,1,1,0
12181,4.0,18,18,0
22567,3.0,135,135,60
21217,3.0,140,140,32
22613,3.0,70,70,43
15425,4.0,1,1,0
31593,3.0,75,75,4
1452,3.0,25,25,12
10040,4.0,11,9,0
2699,0.0,180,152,0
31076,3.0,80,74,3
2830,0.0,180,150,0
17626,4.0,18,18,0
24501,3.0,59,59,50
19599,4.0,12,12,0
28839,3.0,65,63,4
9731,4.0,11,9,0
10358,4.0,11,9,0
18623,4.0,6,6,0
15136,4.0,6,6,0
31476,3.0,75,75,4
15589,4.0,2,2,0
22189,3.0,140,140,49
1057,3.0,50,50,16
11375,4.0,12,10,0
8337,3.0,51,44,0
22539,3.0,65,65,14
18596,4.0,17,15,0
1205,3.0,25,25,3
15903,4.0,12,12,0
21719,3.0,73,73,36
30817,3.0,80,74,2
13100,4.0,9,9,0
22247,3.0,73,73,36
15042,4.0,17,14,0
18021,4.0,1,1,0
13290,4.0,2,2,0
26223,3.0,40,40,15
758,3.0,25,25,6
13215,4.0,18,18,0
4960,2.0,20,13,0
3837,3.0,60,56,0
11197,4.0,9,9,0
5994,3.0,80,50,0
18897,4.0,9,9,0
3077,0.0,180,150,0
9999,4.0,11,9,0
14939,4.0,12,10,0
32170,3.0,65,64,4
1709,3.0,25,25,4
17860,4.0,1,1,0
19393,4.0,6,6,0
26185,3.0,40,40,21
1523,3.0,25,25,4
17868,4.0,18,18,0
17445,4.0,9,9,0
19749,4.0,18,18,0
23775,3.0,74,74,23
26472,3.0,40,40,15
26574,3.0,40,40,16
22866,3.0,65,65,16
30588,3.0,80,74,2
19330,4.0,1,1,0
29929,3.0,60,60,18
2168,3.0,25,25,4
3217,0.0,180,151,0
5311,2.0,20,16,0
4545,2.0,20,14,0
17833,4.0,2,2,0
32083,3.0,65,65,5
24011,3.0,74,74,29
18063,4.0,12,10,0
20848,3.0,140,140,19
26294,3.0,40,40,15
31810,3.0,65,65,8
28599,3.0,65,65,21
20261,4.0,9,9,0
27675,3.0,67,67,14
13858,4.0,11,8,0
25146,3.0,40,40,13
5326,2.0,20,16,0
29697,3.0,60,60,19
14851,4.0,12,10,0
17948,4.0,1,1,0
18444,4.0,12,12,0
13484,4.0,11,8,0
4110,3.0,60,57,1
7615,3.0,46,43,0
6929,3.0,80,52,0
27497,3.0,67,67,9
8406,3.0,51,44,0
20303,4.0,12,12,0
25665,3.0,45,45,4
24380,3.0,59,59,48
8710,3.0,55,43,0
25901,3.0,40,40,21
18267,4.0,1,1,0
8389,3.0,51,44,0
7896,3.0,51,43,0
6694,3.0,80,56,0
7741,3.0,46,43,0
25790,3.0,44,45,11
24839,3.0,55,55,60
23487,3.0,74,74,13
14758,4.0,1,1,0
12323,4.0,1,1,0
2064,3.0,25,25,13
8614,3.0,55,43,0
12297,4.0,9,9,0
26939,3.0,65,20,0
204,3.0,25,25,4
25435,3.0,45,45,1
7845,3.0,51,43,0
19419,4.0,18,18,0
28076,3.0,65,65,21
20366,4.0,17,14,0
2728,0.0,180,151,0
31699,3.0,75,74,4
5873,3.0,80,50,0
27104,3.0,67,66,3
5382,3.0,80,49,0
18767,4.0,12,10,0
13994,4.0,2,2,0
16872,4.0,11,8,0
18770,4.0,18,18,0
30159,3.0,60,60,18
4343,3.0,50,50,0
29024,3.0,60,60,9
7603,3.0,46,43,0
433,3.0,50,50,13
18804,4.0,17,14,0
25100,3.0,55,54,35
367,3.0,50,50,11
11346,4.0,17,14,0
19659,4.0,2,2,0
6899,3.0,80,52,0
31051,3.0,80,74,3
23497,3.0,74,74,15
28769,3.0,65,61,2
27001,3.0,67,66,2
16089,4.0,1,1,0
5112,2.0,20,16,0
891,3.0,25,25,10
22547,3.0,70,70,42
16108,4.0,18,18,0
8198,3.0,51,44,0
20192,4.0,1,1,0
18083,4.0,9,9,0
31216,3.0,75,75,3
25049,3.0,55,55,38
26494,3.0,40,40,15
17174,4.0,1,1,0
32116,3.0,65,65,4
30955,3.0,80,75,2
24492,3.0,59,59,50
10617,4.0,11,9,0
27674,3.0,67,67,14
14996,4.0,1,1,0
26081,3.0,40,40,22
19026,4.0,1,1,0
16863,4.0,6,6,0
20957,3.0,73,73,19
9309,4.0,11,9,0
27722,3.0,67,67,15
11554,4.0,18,18,0
13134,4.0,6,6,0
423,3.0,25,25,8
18686,4.0,12,12,0
23212,3.0,125,124,21
5681,3.0,80,49,0
7210,3.0,55,40,0
5982,3.0,80,49,0
4290,3.0,50,50,4
538,3.0,50,50,12
31690,3.0,75,74,4
391,3.0,50,50,10
1342,3.0,50,50,15
15493,4.0,17,14,0
5064,2.0,20,14,0
12706,4.0,12,10,0
12041,4.0,1,1,0
15064,4.0,17,14,0
921,3.0,25,25,8
29317,3.0,60,60,12
301,3.0,50,49,9
32168,3.0,65,64,4
17745,4.0,2,2,0
27311,3.0,67,67,6
17340,4.0,18,18,0
13244,4.0,6,6,0
25976,3.0,40,40,22
12872,4.0,2,2,0
16650,4.0,1,1,0
15322,4.0,9,9,0
9393,4.0,11,9,0
21564,3.0,67,67,11
28622,3.0,65,65,14
25042,3.0,55,55,38
27522,3.0,67,67,9
2539,3.0,50,48,8
3200,0.0,180,151,0
18079,4.0,17,15,0
14936,4.0,11,8,0
23344,3.0,55,55,57
16099,4.0,17,15,0
16691,4.0,18,18,0
14650,4.0,11,8,0
2224,3.0,50,50,15
16083,4.0,12,10,0
21139,3.0,140,140,29
27928,3.0,67,67,16
25008,3.0,55,55,60
12404,4.0,1,1,0
21805,3.0,140,140,47
27139,3.0,67,67,6
13108,4.0,1,1,0
15056,4.0,12,12,0
31573,3.0,75,75,4
6189,3.0,80,52,0
27528,3.0,67,67,9
30850,3.0,80,75,2
6413,3.0,80,52,0
7114,3.0,80,52,0
25931,3.0,40,40,22
24129,3.0,59,59,46
16172,4.0,2,2,0
12285,4.0,11,8,0
18120,4.0,1,1,0
23303,3.0,65,65,18
15157,4.0,9,9,0
2880,0.0,180,150,0
20875,3.0,140,140,19
8570,3.0,55,43,0
28902,3.0,65,65,4
5203,2.0,20,16,0
10827,4.0,1,1,0
25724,3.0,44,45,11
24046,3.0,74,74,28
17732,4.0,6,6,0
2952,0.0,180,150,0
3855,3.0,60,56,0
29878,3.0,60,60,20
858,3.0,25,25,8
15792,4.0,1,1,0
26792,3.0,40,40,14
24643,3.0,55,55,59
24905,3.0,55,55,60
16813,4.0,17,14,0
3069,0.0,180,150,0
18228,4.0,12,10,0
1954,3.0,50,50,17
17117,4.0,12,10,0
3406,0.0,180,152,0
3498,0.0,180,152,0
15238,4.0,1,1,0
3513,0.0,180,152,0
17519,4.0,1,1,0
10777,4.0,12,12,0
22662,3.0,65,65,17
3293,0.0,180,152,0
12304,4.0,17,15,0
31494,3.0,75,75,4
29293,3.0,60,60,11
23395,3.0,74,74,12
14652,4.0,6,6,0
4120,3.0,60,58,1
21051,3.0,67,67,7
7700,3.0,46,43,0
28806,3.0,65,63,3
18533,4.0,11,8,0
2998,0.0,180,150,0
23739,3.0,74,74,22
22739,3.0,70,70,42
87,3.0,25,25,5
30208,3.0,60,60,20
29166,3.0,60,60,9
20821,3.0,140,140,19
21680,3.0,73,73,36
1512,3.0,25,25,13
15604,4.0,17,15,0
30002,3.0,60,60,18
342,3.0,25,25,8
21956,3.0,73,73,35
9446,4.0,11,9,0
18789,4.0,12,10,0
18730,4.0,12,12,0
7306,3.0,46,43,0
14716,4.0,11,8,0
2578,3.0,50,9,0
25287,3.0,45,44,0
16884,4.0,9,9,0
3600,3.0,50,28,0
31994,3.0,65,65,5
19335,4.0,12,12,0
30645,3.0,80,74,2
6758,3.0,80,56,0
22678,3.0,135,135,60
23269,3.0,125,106,0
26278,3.0,40,40,15
22490,3.0,70,70,40
1547,3.0,25,25,4
24031,3.0,74,74,28
31002,3.0,80,73,3
3347,0.0,180,152,0
3931,3.0,60,55,0
14703,4.0,1,1,0
2184,3.0,25,25,15
24636,3.0,55,55,59
24100,3.0,74,74,29
13221,4.0,9,9,0
4140,3.0,60,54,2
28706,3.0,65,61,3
17466,4.0,11,8,0
10556,4.0,11,9,0
19886,4.0,11,8,0
12441,4.0,6,6,0
7643,3.0,46,43,0
24583,3.0,55,55,57
30861,3.0,80,75,2
14973,4.0,2,2,0
28120,3.0,65,65,21
10539,4.0,11,9,0
10535,4.0,11,9,0
232,3.0,50,47,8
24360,3.0,59,59,47
25935,3.0,40,40,22
3733,3.0,60,52,0
12103,4.0,1,1,0
22367,3.0,73,73,38
28141,3.0,65,65,21
17162,4.0,2,2,0
20921,3.0,73,73,19
13485,4.0,9,9,0
29827,3.0,60,60,20
27708,3.0,67,67,11
26826,3.0,40,40,6
2162,3.0,25,25,4
18311,4.0,1,1,0
1573,3.0,50,50,17
21579,3.0,67,67,11
25054,3.0,55,55,61
7600,3.0,46,43,0
7938,3.0,51,43,0
31007,3.0,80,73,3
19433,4.0,1,1,0
18405,4.0,2,2,0
19785,4.0,1,1,0
10085,4.0,11,9,0
24419,3.0,59,59,48
19505,4.0,2,2,0
1795,3.0,50,50,18
3895,3.0,60,55,0
28691,3.0,65,65,15
16440,4.0,17,15,0
19391,4.0,11,8,0
30000,3.0,60,60,18
10139,4.0,11,9,0
27205,3.0,67,66,5
15771,4.0,12,12,0
23108,3.0,70,70,44
4720,2.0,20,14,0
6432,3.0,80,52,0
3946,3.0,60,56,0
16817,4.0,11,8,0
19562,4.0,18,18,0
14150,4.0,18,18,0
29773,3.0,60,60,19
11159,4.0,17,14,0
8844,3.0,55,43,0
21943,3.0,140,140,47
28715,3.0,65,61,2
3836,3.0,60,56,0
21599,3.0,73,73,36
9223,4.0,11,9,0
23210,3.0,65,65,18
8954,3.0,55,44,0
1725,3.0,25,25,14
16126,4.0,6,6,0
23521,3.0,74,74,14
6666,3.0,80,56,0
30469,3.0,60,44,0
32102,3.0,65,64,5
10834,4.0,9,9,0
11708,4.0,18,18,0
27169,3.0,67,67,4
14465,4.0,6,6,0
29671,3.0,60,60,19
18249,4.0,6,6,0
28734,3.0,60,60,15
20091,4.0,17,14,0
19169,4.0,1,1,0
5062,2.0,20,16,0
21323,3.0,73,73,27
6556,3.0,80,53,0
733,3.0,50,50,13
141,3.0,25,25,4
6776,3.0,80,52,0
21907,3.0,140,140,47
15717,4.0,11,8,0
18827,4.0,17,15,0
11184,4.0,12,12,0
12183,4.0,17,15,0
23263,3.0,125,110,8
30797,3.0,80,74,2
898,3.0,50,50,14
2321,3.0,25,25,3
15889,4.0,17,14,0
4310,3.0,50,50,3
29205,3.0,60,60,9
23792,3.0,74,74,23
1508,3.0,25,25,4
5453,3.0,80,49,0
28778,3.0,65,61,2
7235,3.0,46,43,0
15104,4.0,12,10,0
3166,0.0,180,151,0
25441,3.0,45,45,1
11718,4.0,1,1,0
4162,3.0,50,50,8
7207,3.0,55,43,0
27092,3.0,67,66,3
6419,3.0,80,52,0
1761,3.0,25,25,13
21696,3.0,67,67,13
32232,3.0,65,64,4
3702,3.0,60,51,0
25238,3.0,45,44,0
6,3.0,25,25,2
30534,3.0,65,0,0
3321,0.0,180,152,0
3576,0.0,180,152,0
22699,3.0,135,135,60
23150,3.0,70,70,44
5531,3.0,80,49,0
14888,4.0,17,14,0
12308,4.0,9,9,0
4563,2.0,20,15,0
21764,3.0,73,73,35
3330,0.0,180,152,0
31816,3.0,65,65,8
23220,3.0,60,58,3
6088,3.0,80,51,0
30662,3.0,80,74,2
12268,4.0,1,1,0
22231,3.0,140,140,50
23392,3.0,74,73,13
22979,3.0,70,70,44
10078,4.0,11,9,0
14657,4.0,17,14,0
27619,3.0,67,67,11
27478,3.0,67,67,9
26508,3.0,40,40,15
27458,3.0,67,67,7
25679,3.0,45,45,11
30112,3.0,60,60,19
14409,4.0,9,9,0
18698,4.0,11,8,0
19653,4.0,1,1,0
22451,3.0,70,70,40
8463,3.0,55,44,0
32094,3.0,65,64,4
28641,3.0,65,65,15
32254,3.0,55,54,1
18179,4.0,1,1,0
12968,4.0,9,9,0
32281,3.0,65,65,4
32107,3.0,65,64,4
9928,4.0,11,9,0
6206,3.0,80,51,0
30596,3.0,80,74,2
7363,3.0,46,43,0
4080,3.0,60,57,1
10886,4.0,1,1,0
9442,4.0,11,9,0
31506,3.0,75,75,4
30330,3.0,60,60,19
14482,4.0,17,15,0
2579,3.0,25,2,0
21480,3.0,67,67,11
20490,4.0,12,12,0
12839,4.0,2,2,0
14668,4.0,17,14,0
22463,3.0,70,70,40
21664,3.0,140,140,46
29493,3.0,60,60,15
19174,4.0,12,10,0
3809,3.0,60,56,0
3091,0.0,180,151,0
9132,4.0,11,9,0
25567,3.0,45,45,1
21530,3.0,73,73,31
23215,3.0,125,123,22
11822,4.0,12,12,0
8587,3.0,55,43,0
27555,3.0,67,67,11
9367,4.0,11,9,0
7794,3.0,46,43,0
4862,2.0,20,14,0
3777,3.0,60,56,0
30747,3.0,80,74,2
15422,4.0,6,6,0
1997,3.0,25,25,4
9379,4.0,11,9,0
792,3.0,25,25,9
27003,3.0,67,66,2
31837,3.0,65,65,6
30680,3.0,80,74,2
23507,3.0,74,74,14
29076,3.0,60,60,9
5698,3.0,80,49,0
12335,4.0,18,18,0
1767,3.0,25,25,13
16807,4.0,9,9,0
11686,4.0,18,18,0
6264,3.0,80,52,0
27560,3.0,67,67,11
19965,4.0,6,6,0
29031,3.0,60,60,9
5078,2.0,20,14,0
22828,3.0,135,135,59
29722,3.0,60,60,19
366,3.0,25,25,7
16349,4.0,1,1,0
1092,3.0,25,25,9
27354,3.0,67,67,6
13664,4.0,2,2,0
27172,3.0,67,67,3
14493,4.0,17,15,0
22525,3.0,135,135,58
19019,4.0,6,6,0
3016,0.0,180,150,0
3635,3.0,60,39,0
9280,4.0,11,9,0
23880,3.0,74,74,27
2046,3.0,25,25,13
21493,3.0,140,140,44
27260,3.0,67,67,6
23565,3.0,74,74,19
9616,4.0,11,9,0
25579,3.0,45,45,1
15570,4.0,17,14,0
14056,4.0,11,8,0
19133,4.0,18,18,0
19258,4.0,12,12,0
14327,4.0,17,14,0
27266,3.0,67,67,6
1402,3.0,50,50,15
26601,3.0,40,40,15
3608,3.0,50,4,0
2149,3.0,50,50,16
1461,3.0,25,25,13
1194,3.0,25,24,10
11816,4.0,2,2,0
10959,4.0,1,1,0
20578,4.0,12,12,0
15027,4.0,12,10,0
14797,4.0,2,2,0
23264,3.0,65,65,5
23423,3.0,74,74,12
8712,3.0,55,43,0
25509,3.0,45,45,1
3944,3.0,60,56,0
31762,3.0,75,69,5
8910,3.0,55,43,0
27282,3.0,67,67,6
18159,4.0,11,8,0
31322,3.0,75,74,4
17307,4.0,18,18,0
4301,3.0,50,50,2
18683,4.0,17,14,0
23005,3.0,135,135,59
26977,3.0,67,61,2
30688,3.0,80,74,2
13811,4.0,17,15,0
20977,3.0,140,140,26
31369,3.0,75,75,4
195,3.0,25,25,4
29224,3.0,60,60,9
22807,3.0,135,135,59
23201,3.0,65,65,18
3873,3.0,60,56,0
1838,3.0,25,25,5
24669,3.0,55,55,61
26968,3.0,67,62,2
1851,3.0,25,25,13
21254,3.0,73,73,27
9778,4.0,11,9,0
7418,3.0,46,43,0
15803,4.0,1,1,0
5265,2.0,20,16,0
15190,4.0,9,9,0
17094,4.0,6,6,0
7437,3.0,46,43,0
15843,4.0,1,1,0
4863,2.0,20,14,0
6444,3.0,80,52,0
5886,3.0,80,49,0
25756,3.0,44,45,11
6440,3.0,80,52,0
9990,4.0,11,9,0
15035,4.0,11,8,0
20101,4.0,18,18,0
26232,3.0,40,40,15
20134,4.0,18,18,0
1495,3.0,50,50,15
26465,3.0,40,40,15
29908,3.0,60,60,18
